transaction_id,category,budget,amount,category_match,quantity_match,time_match,merchant_trust,historical_success,previous_violations,intent_similarity,violation_type,authorized
TXN04383,headphones,78582,50447,1,1,1,0.6,0.92,0,0.44,merchant_violation,0
TXN04384,books,26066,18121,1,1,1,0.89,0.93,0,0.82,none,1
TXN04385,laptop,18185,17300,1,1,1,0.89,0.89,4,0.95,none,1
TXN04386,flight,95410,86318,1,1,1,0.89,0.51,5,0.89,none,1
TXN04387,smartphone,17856,14614,1,0,1,0.7,0.78,2,0.57,quantity_violation,0
TXN04388,groceries,23481,20448,1,1,1,0.81,0.65,1,0.83,none,1
TXN04389,smartphone,52208,30574,1,1,1,0.74,0.54,1,1.0,none,1
TXN04390,flight,5780,2899,1,1,1,0.81,0.63,2,0.85,none,1
TXN04391,smartphone,37243,57071,1,1,1,0.52,0.97,4,0.58,budget_violation,0
TXN04392,hotel,9591,8879,1,1,1,0.34,0.93,4,0.86,none,1
TXN04393,flight,7457,4163,1,1,1,0.83,0.85,1,0.95,none,1
TXN04394,shoes,25129,22577,1,1,1,0.75,0.93,4,0.96,none,1
TXN04395,laptop,19312,24655,1,1,1,0.85,0.45,4,0.21,budget_violation,0
TXN04396,books,13608,5738,1,1,1,0.77,0.82,1,0.99,none,1
TXN04397,headphones,65089,48826,1,1,1,0.64,0.61,2,0.89,none,1
TXN04398,smartphone,58353,43059,1,0,1,0.46,0.59,4,0.66,quantity_violation,0
TXN04399,hotel,62361,26553,1,1,1,0.57,0.66,2,0.98,none,1
TXN04400,shoes,77034,67211,1,1,1,0.39,0.56,3,0.55,merchant_violation,0
TXN04401,headphones,10040,9574,1,1,1,0.37,0.93,1,0.93,none,1
TXN04402,laptop,58234,54002,1,1,1,0.68,0.77,2,0.45,merchant_violation,0
TXN04403,hotel,59518,26821,1,1,1,0.92,0.74,1,0.92,none,1
TXN04404,laptop,29973,11340,1,1,1,0.72,0.49,3,0.87,none,1
TXN04405,shoes,75364,41739,1,1,1,0.62,0.95,2,0.96,none,1
TXN04406,smartphone,97914,97082,0,1,1,0.32,0.96,3,0.63,category_mismatch,0
TXN04407,flight,79386,126053,1,1,1,0.88,0.51,2,0.64,budget_violation,0
TXN04408,groceries,36002,32828,0,1,1,0.82,0.74,3,0.49,category_mismatch,0
TXN04409,hotel,20314,30951,1,1,1,0.62,0.49,3,0.4,budget_violation,0
TXN04410,shoes,42830,22420,1,1,1,0.74,0.94,3,0.66,merchant_violation,0
TXN04411,flight,88641,30090,1,1,1,0.94,0.51,2,0.84,none,1
TXN04412,laptop,6714,6241,1,1,1,0.77,0.53,1,0.87,none,1
TXN04413,groceries,85592,81507,1,1,1,0.92,0.57,2,0.91,none,1
TXN04414,smartphone,63840,62688,1,0,1,0.76,0.54,2,0.6,quantity_violation,0
TXN04415,shoes,29864,27176,1,0,1,0.55,0.87,5,0.41,quantity_violation,0
TXN04416,hotel,9527,7850,1,1,1,0.81,0.6,3,0.86,none,1
TXN04417,shoes,42101,34918,1,1,1,0.87,0.71,0,0.96,none,1
TXN04418,books,52889,30179,1,1,1,0.79,0.74,4,0.88,none,1
TXN04419,groceries,2652,2261,0,1,1,0.61,0.59,1,0.48,category_mismatch,0
TXN04420,groceries,97569,79881,1,0,1,0.36,0.74,1,0.69,quantity_violation,0
TXN04421,headphones,43738,29271,1,0,1,0.64,0.75,2,0.62,quantity_violation,0
TXN04422,shoes,60396,27836,1,1,1,0.58,0.43,0,0.86,none,1
TXN04423,groceries,41224,33367,0,1,1,0.63,0.73,1,0.6,category_mismatch,0
TXN04424,headphones,24453,9779,1,1,1,0.31,0.87,2,0.93,none,1
TXN04425,headphones,41815,32190,1,1,1,0.72,0.5,5,0.87,none,1
TXN04426,smartphone,94886,72771,1,1,1,0.95,0.74,1,0.91,none,1
TXN04427,laptop,61406,47516,1,1,1,0.77,0.89,1,0.92,none,1
TXN04428,books,71581,54506,1,1,1,0.76,0.85,3,0.89,none,1
TXN04429,laptop,7592,4606,1,1,1,0.41,0.58,3,1.0,none,1
TXN04430,groceries,80634,55912,1,1,1,0.6,0.81,0,0.94,none,1
TXN04431,hotel,28572,18682,1,1,1,0.92,0.85,5,0.8,none,1
TXN04432,flight,44960,24005,1,1,1,0.74,0.5,3,0.96,none,1
TXN04433,groceries,50849,45519,1,1,1,0.45,0.95,1,0.87,none,1
TXN04434,headphones,64942,55779,1,0,1,0.92,0.95,5,0.5,quantity_violation,0
TXN04435,headphones,63072,51047,1,1,1,0.49,0.51,5,0.94,none,1
TXN04436,hotel,84628,59924,1,1,0,0.37,0.61,2,0.5,time_violation,0
TXN04437,groceries,12394,12223,1,1,1,0.91,0.64,4,0.96,none,1
TXN04438,groceries,97839,76977,1,1,1,0.97,0.97,4,0.99,none,1
TXN04439,hotel,33844,33488,1,1,1,0.92,0.85,5,0.99,none,1
TXN04440,flight,11929,7146,1,1,1,0.8,0.65,0,0.85,none,1
TXN04441,hotel,36792,36332,1,1,1,0.46,0.79,0,0.47,merchant_violation,0
TXN04442,laptop,16899,13837,1,1,1,0.49,0.65,0,0.96,none,1
TXN04443,shoes,65744,47449,1,1,1,0.85,0.78,4,0.91,none,1
TXN04444,laptop,12935,11818,1,1,1,0.41,0.88,0,0.88,none,1
TXN04445,smartphone,66689,28427,1,1,1,0.3,0.49,4,0.82,none,1
TXN04446,headphones,29344,18227,0,1,1,0.88,0.78,5,0.31,category_mismatch,0
TXN04447,smartphone,39153,28016,1,1,1,0.42,0.5,0,0.84,none,1
TXN04448,smartphone,72993,43687,1,1,1,0.43,0.9,1,0.92,none,1
TXN04449,laptop,33097,24590,1,1,0,0.52,0.94,5,0.54,time_violation,0
TXN04450,laptop,92639,142860,1,1,1,0.75,0.85,0,0.68,budget_violation,0
TXN04451,groceries,45925,42182,1,1,1,0.87,0.5,2,0.97,none,1
TXN04452,shoes,34708,29463,1,1,1,0.66,0.87,0,0.87,none,1
TXN04453,smartphone,41975,27377,1,1,0,0.73,0.47,5,0.23,time_violation,0
TXN04454,books,2414,1850,0,1,1,0.43,0.42,2,0.23,category_mismatch,0
TXN04455,shoes,87086,69955,1,1,1,0.31,0.92,5,0.84,none,1
TXN04456,smartphone,24425,10195,1,1,1,0.57,0.81,0,0.87,none,1
TXN04457,shoes,24324,35507,1,1,1,0.4,0.84,2,0.29,budget_violation,0
TXN04458,books,51381,42531,0,1,1,0.33,0.5,1,0.26,category_mismatch,0
TXN04459,groceries,62252,50292,1,1,1,0.42,0.97,5,0.84,none,1
TXN04460,groceries,65763,24402,1,1,1,0.83,0.64,4,0.82,none,1
TXN04461,groceries,62378,51111,1,1,1,0.59,0.48,4,0.8,none,1
TXN04462,flight,13563,8884,1,1,1,0.91,0.85,3,0.89,none,1
TXN04463,laptop,23365,18380,1,1,1,0.36,0.81,2,0.3,merchant_violation,0
TXN04464,laptop,38082,11742,1,1,1,0.85,0.45,4,0.86,none,1
TXN04465,smartphone,8949,2856,1,1,1,0.53,0.59,4,0.85,none,1
TXN04466,flight,22471,13235,1,1,1,0.64,0.44,3,0.9,none,1
TXN04467,groceries,60255,20164,1,1,1,0.3,0.79,1,1.0,none,1
TXN04468,books,52472,48032,1,0,1,0.54,0.71,2,0.36,quantity_violation,0
TXN04469,laptop,12037,4988,1,1,1,0.42,0.78,3,0.85,none,1
TXN04470,headphones,72892,82976,1,1,1,0.78,0.94,1,0.21,budget_violation,0
TXN04471,smartphone,12795,4404,1,1,1,0.44,0.42,1,0.97,none,1
TXN04472,laptop,10567,7582,1,1,1,0.55,0.51,0,0.88,none,1
TXN04473,smartphone,9669,7219,1,1,1,0.88,0.91,3,0.96,none,1
TXN04474,smartphone,61409,39041,1,1,0,0.55,0.89,3,0.48,time_violation,0
TXN04475,groceries,26590,9644,1,1,1,0.93,0.87,2,0.97,none,1
TXN04476,books,97767,31057,1,1,1,0.74,0.73,0,0.99,none,1
TXN04477,smartphone,76700,86275,1,1,1,0.83,0.91,2,0.55,budget_violation,0
TXN04478,books,92121,55943,1,1,1,0.93,0.75,2,0.83,none,1
TXN04479,groceries,97704,50757,1,1,0,0.41,0.46,3,0.35,time_violation,0
TXN04480,smartphone,64330,40315,1,1,1,0.86,0.48,1,0.93,none,1
TXN04481,laptop,33975,18516,1,1,1,0.46,0.67,1,0.89,none,1
TXN04482,headphones,43283,35057,1,1,1,0.34,0.95,5,0.92,none,1
TXN04483,headphones,70745,55026,1,1,1,0.85,0.62,4,0.45,merchant_violation,0
TXN04484,books,23465,21434,1,1,1,0.43,0.78,2,0.94,none,1
TXN04485,laptop,22418,10726,1,1,1,0.93,0.77,4,0.9,none,1
TXN04486,groceries,26617,22888,1,1,1,0.52,0.63,4,0.86,none,1
TXN04487,headphones,89778,63731,1,1,1,0.46,0.83,3,0.96,none,1
TXN04488,flight,18153,13105,1,1,1,0.69,0.73,5,0.89,none,1
TXN04489,headphones,21384,11407,1,1,1,0.99,0.54,1,0.97,none,1
TXN04490,laptop,52174,17716,1,1,1,0.37,0.65,1,0.85,none,1
TXN04491,laptop,16294,8895,0,1,1,0.58,0.52,5,0.69,category_mismatch,0
TXN04492,headphones,55473,49917,0,1,1,0.67,0.65,1,0.3,category_mismatch,0
TXN04493,books,5214,3555,1,0,1,0.86,0.47,5,0.67,quantity_violation,0
TXN04494,shoes,36506,34819,1,1,1,0.36,0.46,2,0.85,none,1
TXN04495,hotel,39407,20992,1,1,1,0.75,0.5,0,0.93,none,1
TXN04496,hotel,24544,20562,1,1,1,0.56,0.7,2,0.81,none,1
TXN04497,smartphone,17124,10026,1,1,1,0.83,0.79,1,0.98,none,1
TXN04498,groceries,38784,36426,1,1,1,0.99,0.5,3,0.56,merchant_violation,0
TXN04499,flight,29102,21396,1,1,1,0.67,0.7,5,0.91,none,1
TXN04500,smartphone,48203,52824,1,1,1,0.52,0.47,2,0.69,budget_violation,0
TXN04501,smartphone,70341,52056,1,0,1,0.7,0.95,1,0.22,quantity_violation,0
TXN04502,books,74099,64471,1,0,1,1.0,0.42,4,0.25,quantity_violation,0
TXN04503,hotel,54018,50391,1,1,1,0.47,0.69,5,0.94,none,1
TXN04504,groceries,23018,18905,1,1,1,0.99,0.78,2,0.93,none,1
TXN04505,laptop,56807,46605,1,1,1,0.57,0.84,3,0.96,none,1
TXN04506,groceries,32764,30771,1,1,1,0.72,0.93,1,0.96,none,1
TXN04507,smartphone,69009,49576,1,1,1,0.79,0.42,2,0.8,none,1
TXN04508,smartphone,35899,19564,1,1,1,0.31,0.46,1,0.86,none,1
TXN04509,headphones,96308,34379,1,1,1,0.33,0.95,0,0.84,none,1
TXN04510,books,22634,19645,1,1,1,0.68,0.87,4,0.99,none,1
TXN04511,headphones,15787,5400,1,1,1,0.57,0.45,5,0.94,none,1
TXN04512,hotel,19482,17442,1,1,1,0.73,0.86,4,0.92,none,1
TXN04513,books,67224,27881,1,1,1,0.95,0.79,2,0.82,none,1
TXN04514,hotel,18880,28909,1,1,1,0.46,0.69,1,0.55,budget_violation,0
TXN04515,groceries,9877,5410,1,1,1,0.56,0.71,2,0.95,none,1
TXN04516,hotel,60894,46388,1,1,1,0.79,0.53,3,0.94,none,1
TXN04517,headphones,78730,51741,1,0,1,0.63,0.68,4,0.52,quantity_violation,0
TXN04518,shoes,52111,16212,1,1,1,0.52,0.78,0,0.87,none,1
TXN04519,shoes,80330,44317,1,1,1,0.3,0.57,1,0.48,merchant_violation,0
TXN04520,shoes,45695,27579,1,1,1,0.32,0.48,2,0.95,none,1
TXN04521,groceries,82129,46661,1,1,1,0.8,0.91,3,0.84,none,1
TXN04522,hotel,89671,84476,1,1,1,0.31,0.69,0,0.96,none,1
TXN04523,smartphone,8463,4779,1,0,1,0.42,0.48,2,0.62,quantity_violation,0
TXN04524,hotel,14603,13340,1,1,1,0.39,0.57,4,0.86,none,1
TXN04525,flight,80500,42274,1,1,1,0.56,0.6,2,0.93,none,1
TXN04526,books,60396,58079,1,1,1,0.53,0.89,5,0.98,none,1
TXN04527,flight,43302,19765,1,1,1,0.91,0.55,5,0.96,none,1
TXN04528,flight,96344,39336,1,1,1,0.35,0.5,2,0.99,none,1
TXN04529,hotel,55959,39999,1,1,1,0.75,0.45,3,0.96,none,1
TXN04530,headphones,21682,15443,1,1,1,0.74,0.51,2,0.91,none,1
TXN04531,groceries,43959,19619,1,1,1,0.74,0.7,5,0.97,none,1
TXN04532,laptop,19639,16347,0,1,1,0.54,0.42,0,0.23,category_mismatch,0
TXN04533,hotel,12754,10205,1,1,1,0.96,0.57,3,0.91,none,1
TXN04534,flight,62575,28469,1,1,1,0.79,0.6,5,1.0,none,1
TXN04535,books,50167,26768,1,1,1,0.73,0.65,2,0.83,none,1
TXN04536,groceries,99020,52458,1,0,1,0.55,0.41,1,0.3,quantity_violation,0
TXN04537,groceries,10991,8233,1,1,1,0.65,0.67,4,0.29,merchant_violation,0
TXN04538,groceries,46787,43285,1,1,1,0.43,0.53,4,0.81,none,1
TXN04539,smartphone,94309,32646,1,1,1,0.36,0.93,3,0.81,none,1
TXN04540,shoes,27520,22472,1,1,1,0.77,0.44,2,0.86,none,1
TXN04541,smartphone,70355,33408,1,1,1,0.76,0.92,0,0.93,none,1
TXN04542,laptop,83635,36753,1,1,1,0.46,0.95,4,0.81,none,1
TXN04543,headphones,90673,29195,1,1,1,0.47,0.65,5,1.0,none,1
TXN04544,groceries,66361,56286,1,1,1,0.62,0.91,2,0.95,none,1
TXN04545,books,50476,27459,1,1,1,0.53,0.93,1,0.85,none,1
TXN04546,smartphone,81397,73469,1,1,1,0.48,0.61,5,0.94,none,1
TXN04547,smartphone,7622,4589,1,1,1,0.52,0.52,0,0.47,merchant_violation,0
TXN04548,headphones,26184,11311,1,1,1,0.96,0.45,2,0.94,none,1
TXN04549,smartphone,41806,27759,1,1,1,0.54,0.87,3,0.8,none,1
TXN04550,groceries,33820,30442,0,1,1,0.6,0.63,2,0.56,category_mismatch,0
TXN04551,flight,83869,68977,1,1,1,0.51,0.89,3,0.89,none,1
TXN04552,smartphone,56058,38889,1,1,1,0.47,0.99,5,0.83,none,1
TXN04553,books,33669,21579,1,1,1,0.61,0.6,3,0.66,merchant_violation,0
TXN04554,flight,22984,9432,1,1,1,0.82,0.86,2,0.9,none,1
TXN04555,shoes,60500,22878,1,1,1,0.56,0.51,2,0.91,none,1
TXN04556,smartphone,78560,69060,1,1,1,0.71,0.98,4,0.87,none,1
TXN04557,smartphone,51343,27400,1,1,1,0.71,0.85,5,0.92,none,1
TXN04558,flight,52587,26569,1,1,1,0.51,0.55,2,0.83,none,1
TXN04559,laptop,4954,2897,1,0,1,0.91,0.99,5,0.46,quantity_violation,0
TXN04560,books,71561,34274,1,1,1,0.92,0.87,4,0.92,none,1
TXN04561,books,79527,66416,1,1,1,0.39,0.81,3,0.89,none,1
TXN04562,laptop,99121,76853,1,1,1,0.46,0.69,5,0.99,none,1
TXN04563,laptop,98373,83502,1,1,1,0.34,0.81,5,0.24,merchant_violation,0
TXN04564,books,94203,58467,1,1,0,0.79,0.65,5,0.32,time_violation,0
TXN04565,groceries,13811,6992,1,0,1,0.64,0.77,5,0.57,quantity_violation,0
TXN04566,groceries,36152,19035,1,1,1,0.42,0.61,5,0.84,none,1
TXN04567,shoes,17449,14449,1,1,1,0.64,0.94,2,0.98,none,1
TXN04568,flight,90136,68551,1,1,0,0.66,0.61,5,0.43,time_violation,0
TXN04569,flight,48815,37789,1,1,1,0.36,0.65,4,1.0,none,1
TXN04570,hotel,6655,3955,1,1,1,0.82,0.63,3,0.93,none,1
TXN04571,flight,75537,39242,1,1,1,0.79,0.47,0,0.84,none,1
TXN04572,flight,55437,23901,1,1,1,0.48,0.62,0,0.9,none,1
TXN04573,flight,52763,18317,1,1,1,0.39,0.97,5,0.94,none,1
TXN04574,books,97872,67593,1,1,1,0.83,0.93,4,0.9,none,1
TXN04575,hotel,69890,57838,1,1,1,0.66,0.76,3,0.95,none,1
TXN04576,smartphone,75927,34708,1,1,1,0.54,0.7,0,0.85,none,1
TXN04577,shoes,51945,45791,1,1,1,0.43,0.86,4,0.95,none,1
TXN04578,groceries,33825,59395,1,1,1,0.39,0.57,4,0.66,budget_violation,0
TXN04579,laptop,15496,6859,1,1,1,0.38,0.76,4,0.97,none,1
TXN04580,groceries,32944,25614,1,1,1,0.31,0.71,5,0.87,none,1
TXN04581,groceries,1580,639,1,1,1,0.43,0.65,2,0.88,none,1
TXN04582,shoes,85039,54699,1,1,1,0.56,0.77,2,0.83,none,1
TXN04583,hotel,9504,8933,1,0,1,0.89,0.83,1,0.63,quantity_violation,0
TXN04584,headphones,62443,54712,0,1,1,0.52,0.71,5,0.42,category_mismatch,0
TXN04585,groceries,28134,14838,1,1,1,0.78,0.54,2,0.97,none,1
TXN04586,smartphone,16195,12686,1,1,1,0.41,0.98,4,0.8,none,1
TXN04587,groceries,89158,63113,1,1,1,0.65,0.99,1,0.93,none,1
TXN04588,flight,27197,26583,1,1,1,0.91,0.83,0,0.93,none,1
TXN04589,headphones,66865,41900,1,1,1,0.86,0.42,1,0.93,none,1
TXN04590,groceries,51454,29565,1,1,1,0.8,0.77,3,0.84,none,1
TXN04591,smartphone,86202,84118,1,1,0,0.53,0.71,2,0.21,time_violation,0
TXN04592,shoes,90636,30315,1,1,1,0.42,0.8,2,1.0,none,1
TXN04593,laptop,30480,13810,1,1,1,0.74,0.52,5,0.82,none,1
TXN04594,shoes,21355,17462,1,1,1,0.39,0.81,5,0.87,none,1
TXN04595,books,13863,7480,1,1,1,0.87,0.9,5,0.85,none,1
TXN04596,flight,53796,37055,1,1,1,0.62,0.44,5,0.97,none,1
TXN04597,groceries,44222,28569,1,1,1,0.68,0.44,2,0.28,merchant_violation,0
TXN04598,shoes,67542,28264,1,1,1,0.3,0.83,2,0.82,none,1
TXN04599,books,58896,28727,1,1,1,0.36,0.64,0,0.88,none,1
TXN04600,flight,58732,31860,1,1,1,0.66,1.0,1,0.94,none,1
TXN04601,groceries,15224,11552,1,1,1,0.76,0.83,4,0.93,none,1
TXN04602,laptop,18175,12601,1,1,1,0.48,0.87,1,0.93,none,1
TXN04603,hotel,98039,60844,1,1,1,0.88,0.99,3,0.82,none,1
TXN04604,shoes,72084,43672,1,1,1,0.74,0.41,5,0.99,none,1
TXN04605,laptop,93672,83889,1,1,1,0.79,0.76,5,0.88,none,1
TXN04606,books,68576,53637,0,1,1,0.76,0.84,2,0.68,category_mismatch,0
TXN04607,shoes,51282,48542,1,1,1,0.71,0.57,1,0.93,none,1
TXN04608,laptop,55403,38413,1,1,1,0.53,0.54,0,0.94,none,1
TXN04609,books,71111,40384,1,1,0,0.77,0.42,1,0.66,time_violation,0
TXN04610,shoes,73165,27081,1,1,1,0.35,0.41,4,0.92,none,1
TXN04611,groceries,63486,28815,1,1,1,0.41,0.41,5,0.89,none,1
TXN04612,hotel,33796,33486,1,1,1,0.56,0.65,0,0.89,none,1
TXN04613,smartphone,76930,23214,1,1,1,0.58,0.91,3,0.96,none,1
TXN04614,shoes,78195,49639,1,1,1,0.52,0.63,3,0.84,none,1
TXN04615,shoes,10947,8845,1,1,1,0.3,0.97,2,0.85,none,1
TXN04616,groceries,73057,47239,1,1,1,0.98,0.83,0,0.95,none,1
TXN04617,groceries,70966,47210,0,1,1,0.99,0.48,4,0.6,category_mismatch,0
TXN04618,groceries,55994,55558,1,0,1,0.84,0.94,5,0.22,quantity_violation,0
TXN04619,flight,68591,115717,1,1,1,0.85,0.63,2,0.5,budget_violation,0
TXN04620,books,97117,107096,1,1,1,0.71,0.43,0,0.43,budget_violation,0
TXN04621,flight,34768,32764,1,1,1,0.8,0.78,5,0.9,none,1
TXN04622,shoes,53675,24818,1,1,1,0.7,0.98,4,0.92,none,1
TXN04623,smartphone,28612,18854,1,1,1,0.7,0.7,4,0.31,merchant_violation,0
TXN04624,smartphone,27362,14915,1,1,1,0.39,0.8,5,0.85,none,1
TXN04625,headphones,47984,17873,1,1,1,0.98,0.75,0,0.84,none,1
TXN04626,flight,79795,65718,1,1,1,0.7,0.5,4,0.86,none,1
TXN04627,headphones,42092,30938,1,1,1,0.82,0.75,5,0.94,none,1
TXN04628,headphones,33362,26582,1,1,1,0.78,0.99,3,0.97,none,1
TXN04629,laptop,83936,34894,1,1,1,0.81,0.75,2,0.98,none,1
TXN04630,smartphone,27478,24235,1,1,1,0.31,0.53,4,0.96,none,1
TXN04631,books,73104,47034,1,1,0,0.77,0.79,0,0.46,time_violation,0
TXN04632,shoes,54407,45280,1,1,1,0.74,0.92,3,0.55,merchant_violation,0
TXN04633,headphones,51440,24158,1,1,1,0.42,0.4,0,0.87,none,1
TXN04634,hotel,74300,41504,1,0,1,0.46,0.92,0,0.61,quantity_violation,0
TXN04635,groceries,8402,7397,1,1,1,0.58,0.67,0,0.92,none,1
TXN04636,headphones,5373,1834,1,1,1,0.41,0.98,3,0.86,none,1
TXN04637,books,36365,29532,1,1,1,0.94,0.54,0,0.3,merchant_violation,0
TXN04638,laptop,50554,33916,1,1,1,0.38,0.92,1,0.85,none,1
TXN04639,books,87820,49583,1,1,1,0.54,0.93,0,0.84,none,1
TXN04640,groceries,37936,22380,1,1,1,0.96,0.82,0,0.94,none,1
TXN04641,hotel,42465,37486,1,0,1,0.55,0.83,2,0.54,quantity_violation,0
TXN04642,headphones,43354,35868,1,1,0,0.96,0.74,0,0.55,time_violation,0
TXN04643,flight,14661,5455,1,1,1,0.38,0.84,3,0.98,none,1
TXN04644,shoes,72230,25439,1,1,1,0.62,0.57,3,0.9,none,1
TXN04645,laptop,86066,65643,1,1,1,0.83,0.91,4,0.8,none,1
TXN04646,shoes,67060,66707,1,1,1,0.9,0.53,3,0.86,none,1
TXN04647,laptop,24262,12713,1,1,1,0.97,0.43,5,0.86,none,1
TXN04648,flight,50390,46714,0,1,1,0.84,0.75,1,0.35,category_mismatch,0
TXN04649,flight,19141,13897,1,0,1,0.54,0.59,2,0.56,quantity_violation,0
TXN04650,headphones,53747,27076,1,1,1,0.75,0.88,2,0.7,merchant_violation,0
TXN04651,headphones,61815,95740,1,1,1,0.82,0.63,1,0.56,budget_violation,0
TXN04652,groceries,77022,74789,1,1,1,0.48,0.65,1,0.99,none,1
TXN04653,shoes,83915,37458,1,1,1,0.69,0.79,2,0.89,none,1
TXN04654,books,99579,42798,1,1,1,0.67,0.74,1,0.98,none,1
TXN04655,headphones,24442,23610,1,1,1,0.36,0.88,1,0.99,none,1
TXN04656,shoes,19284,15196,1,1,1,0.91,0.86,3,0.84,none,1
TXN04657,shoes,90810,82390,1,1,1,0.37,0.7,2,0.87,none,1
TXN04658,hotel,9444,6885,1,1,1,0.52,0.94,1,0.82,none,1
TXN04659,laptop,7706,4184,1,1,1,0.46,0.52,1,0.9,none,1
TXN04660,groceries,63238,59161,1,0,1,0.31,0.99,4,0.61,quantity_violation,0
TXN04661,groceries,48223,28868,1,1,1,0.86,0.75,3,0.93,none,1
TXN04662,smartphone,26519,14050,1,0,1,0.59,0.91,3,0.65,quantity_violation,0
TXN04663,flight,51585,33480,0,1,1,0.57,0.81,4,0.61,category_mismatch,0
TXN04664,headphones,28643,26509,0,1,1,0.68,0.51,4,0.6,category_mismatch,0
TXN04665,hotel,52781,48167,1,1,1,0.45,0.53,3,0.84,none,1
TXN04666,laptop,73628,83004,1,1,1,0.41,0.64,1,0.46,budget_violation,0
TXN04667,laptop,31882,25209,1,1,1,0.58,0.77,4,0.97,none,1
TXN04668,hotel,88489,61913,1,1,1,0.74,0.66,1,0.85,none,1
TXN04669,shoes,90104,98735,1,1,1,0.97,0.46,3,0.32,budget_violation,0
TXN04670,groceries,57561,43866,0,1,1,0.55,0.59,0,0.35,category_mismatch,0
TXN04671,laptop,70916,43797,1,1,1,0.94,0.91,3,0.83,none,1
TXN04672,flight,10955,4084,1,1,1,0.3,0.59,3,0.82,none,1
TXN04673,groceries,96828,57147,1,1,1,0.33,0.8,0,0.84,none,1
TXN04674,groceries,1803,917,1,1,1,0.37,0.56,5,0.37,merchant_violation,0
TXN04675,smartphone,95248,83289,1,1,1,0.93,0.57,0,0.88,none,1
TXN04676,books,72524,37974,1,1,1,0.63,0.96,1,0.98,none,1
TXN04677,groceries,46763,44686,0,1,1,0.49,0.94,4,0.49,category_mismatch,0
TXN04678,flight,35875,32036,1,1,1,0.31,0.45,0,0.93,none,1
TXN04679,laptop,91048,38247,1,1,1,0.66,0.41,1,0.93,none,1
TXN04680,laptop,46358,38213,1,1,1,0.89,0.66,0,0.85,none,1
TXN04681,flight,31668,24065,1,1,1,0.84,0.7,0,0.85,none,1
TXN04682,flight,47770,56274,1,1,1,0.94,0.92,5,0.28,budget_violation,0
TXN04683,headphones,21527,16227,0,1,1,0.77,0.73,2,0.59,category_mismatch,0
TXN04684,headphones,7233,6521,1,1,1,0.78,0.48,3,0.97,none,1
TXN04685,laptop,16754,6878,1,1,1,0.73,0.5,0,0.97,none,1
TXN04686,laptop,63551,62966,1,1,1,0.4,0.85,4,0.81,none,1
TXN04687,hotel,32275,22033,0,1,1,0.82,0.5,2,0.5,category_mismatch,0
TXN04688,headphones,32419,21204,1,1,1,0.5,0.43,5,0.97,none,1
TXN04689,books,85195,40878,1,1,1,0.72,0.76,1,0.97,none,1
TXN04690,flight,97649,42355,1,1,1,0.99,0.71,5,0.85,none,1
TXN04691,smartphone,38680,29348,1,1,1,0.88,0.75,0,0.9,none,1
TXN04692,laptop,44607,36924,1,1,1,0.49,0.8,3,0.93,none,1
TXN04693,flight,77618,43385,1,0,1,0.39,0.53,3,0.29,quantity_violation,0
TXN04694,laptop,81516,52534,1,0,1,0.63,0.81,4,0.25,quantity_violation,0
TXN04695,smartphone,62822,58239,1,0,1,0.31,0.52,2,0.38,quantity_violation,0
TXN04696,hotel,70462,54392,1,1,1,0.64,0.52,2,0.96,none,1
TXN04697,groceries,54065,16405,1,1,1,0.39,0.64,5,0.81,none,1
TXN04698,hotel,62599,31508,0,1,1,0.37,0.4,3,0.46,category_mismatch,0
TXN04699,shoes,66676,36599,1,1,1,0.9,0.87,5,0.99,none,1
TXN04700,hotel,1622,1146,1,1,1,0.84,0.47,0,0.83,none,1
TXN04701,flight,64327,36114,1,1,1,0.78,0.66,4,0.86,none,1
TXN04702,laptop,29446,10867,1,1,1,0.44,0.68,0,0.89,none,1
TXN04703,headphones,35291,24260,1,1,1,0.47,0.55,3,0.98,none,1
TXN04704,headphones,80929,77915,1,1,1,0.46,0.77,0,0.84,none,1
TXN04705,flight,32500,12836,1,1,1,0.79,0.91,0,0.9,none,1
TXN04706,flight,25668,23571,1,1,1,0.92,0.57,0,0.25,merchant_violation,0
TXN04707,hotel,82186,52778,1,1,1,0.8,0.67,2,0.85,none,1
TXN04708,books,27437,20795,1,1,1,0.9,0.42,4,0.99,none,1
TXN04709,laptop,76487,47511,1,1,1,0.35,0.59,3,1.0,none,1
TXN04710,flight,76361,47000,1,1,1,0.73,0.46,0,0.93,none,1
TXN04711,hotel,3783,1679,1,1,1,0.93,0.72,5,0.92,none,1
TXN04712,laptop,69011,21678,1,1,1,0.87,0.82,3,0.99,none,1
TXN04713,flight,57271,28322,1,1,1,0.45,0.68,5,0.98,none,1
TXN04714,smartphone,90745,77595,1,1,1,0.62,0.67,0,0.94,none,1
TXN04715,groceries,76520,43696,1,1,1,0.65,0.51,3,0.85,none,1
TXN04716,smartphone,16560,15392,1,1,1,0.61,0.73,5,0.41,merchant_violation,0
TXN04717,smartphone,20056,17377,1,1,1,0.79,0.73,0,0.91,none,1
TXN04718,headphones,77919,32443,1,1,1,0.64,0.74,5,0.97,none,1
TXN04719,flight,86003,84080,1,1,1,0.71,0.77,3,0.21,merchant_violation,0
TXN04720,hotel,14096,7659,1,1,1,1.0,0.87,2,0.84,none,1
